id,order_id,order_date,region,state,city,category,product,brand,customer_name,quantity,sales_amount,cost_amount,profit,payment_mode
624,ORD0006224,2026-06-11,South,Delhi,"New Delhi","Office Devices",AC,HP,Customer_3877,4,49007,54350,-39059,Card
625,ORD0006225,2026-06-11,North,Telangana,"New Delhi",Electronics,Earbuds,Samsung,Customer_19600,4,39218,24081,-35703,Card
626,ORD0006226,2026-03-21,West,Delhi,Mumbai,Accessories,Laptop,Sony,Customer_36513,4,35615,71661,-34985,UPI
627,ORD0006227,2026-04-21,West,Telangana,Mumbai,Electronics,Mobile,HP,Customer_3982,1,67474,43061,26381,Cash
628,ORD0006228,2026-01-30,South,Maharashtra,"New Delhi",Accessories,"Power Bank",Apple,Customer_16175,3,26823,26577,3768,UPI
629,ORD0006229,2026-04-21,East,Delhi,Warangal,"Home Appliances","Power Bank",Samsung,Customer_3230,1,95124,51934,-1552,Card
630,ORD0006230,2026-01-26,South,Maharashtra,Hyderabad,"Office Devices",Laptop,HP,Customer_22807,1,24126,15352,53636,Cash
631,ORD0006231,2026-05-07,South,Telangana,Pune,"Home Appliances",Printer,HP,Customer_15965,2,91670,37028,-21478,UPI
632,ORD0006232,2026-05-30,East,Telangana,Mumbai,Electronics,Laptop,Apple,Customer_5051,2,56458,28403,60270,Cash
633,ORD0006233,2026-03-28,East,Karnataka,Bangalore,"Home Appliances",Earbuds,HP,Customer_4649,2,36305,22766,-39568,UPI
634,ORD0006234,2026-06-03,West,Telangana,Mumbai,Accessories,AC,Samsung,Customer_16952,3,34849,51385,9595,Card
635,ORD0006235,2026-01-23,West,Karnataka,Mumbai,"Home Appliances",Mobile,HP,Customer_3740,2,40273,37824,-17718,Card
636,ORD0006236,2026-03-07,West,Delhi,Hyderabad,Accessories,AC,Apple,Customer_22226,1,76962,46965,44806,Card
637,ORD0006237,2026-06-24,East,Telangana,Hyderabad,"Home Appliances",Laptop,Apple,Customer_1500,1,50603,52750,78630,Card
638,ORD0006238,2026-02-25,East,Delhi,Warangal,"Home Appliances",Printer,HP,Customer_17214,3,66893,36563,1228,Card
639,ORD0006239,2026-06-18,North,Maharashtra,"New Delhi",Accessories,AC,Apple,Customer_14093,5,54049,48921,45786,Card
640,ORD0006240,2026-06-16,East,Telangana,Bangalore,Electronics,Printer,HP,Customer_24097,4,94658,53322,33325,Cash
641,ORD0006241,2026-02-16,South,Karnataka,Hyderabad,Electronics,"Smart TV",HP,Customer_36489,5,41923,56531,49052,UPI
642,ORD0006242,2026-01-01,South,Telangana,Hyderabad,Accessories,"Smart TV",Apple,Customer_28818,2,22162,19888,7882,UPI
643,ORD0006243,2026-04-22,South,Karnataka,"New Delhi",Electronics,Printer,Apple,Customer_5079,1,41481,74918,-36521,Cash
644,ORD0006244,2026-06-14,South,Delhi,Hyderabad,Accessories,Tablet,Sony,Customer_47741,5,76663,62868,18488,Cash
645,ORD0006245,2026-03-21,South,Telangana,Warangal,"Home Appliances","Power Bank",Samsung,Customer_21942,2,29652,59458,2940,Card
646,ORD0006246,2026-05-01,South,Karnataka,Bangalore,"Office Devices",Printer,HP,Customer_20782,3,25679,72851,44799,UPI
647,ORD0006247,2026-01-22,East,Delhi,Bangalore,Accessories,"Smart TV",Sony,Customer_16124,4,95896,38628,-11154,UPI
648,ORD0006248,2026-05-04,South,Telangana,Mumbai,Electronics,Printer,HP,Customer_6694,4,76743,55793,7634,UPI
649,ORD0006249,2026-06-16,North,Maharashtra,"New Delhi","Office Devices",Printer,Samsung,Customer_46613,2,57227,49167,8226,Card
650,ORD0006250,2026-02-21,North,Karnataka,Pune,"Home Appliances",Earbuds,Sony,Customer_1654,2,25625,53989,-6428,Cash
651,ORD0006251,2026-05-13,North,Delhi,Warangal,Accessories,Earbuds,Apple,Customer_33573,1,51139,57242,-5808,Cash
652,ORD0006252,2026-01-03,North,Karnataka,Pune,"Office Devices",Earbuds,Apple,Customer_20549,2,63853,55330,28393,UPI
653,ORD0006253,2026-05-05,North,Telangana,Warangal,Accessories,Printer,Samsung,Customer_42668,3,81519,41849,60844,UPI
654,ORD0006254,2026-06-04,South,Maharashtra,"New Delhi","Office Devices",Mobile,Samsung,Customer_35355,1,59977,22557,-1062,UPI
655,ORD0006255,2026-01-18,West,Karnataka,Hyderabad,Accessories,Tablet,HP,Customer_7043,5,21562,40941,120,UPI
656,ORD0006256,2026-02-18,East,Telangana,"New Delhi",Electronics,"Smart TV",Sony,Customer_544,3,41119,71518,32620,Cash
657,ORD0006257,2026-01-06,East,Maharashtra,Pune,"Home Appliances",Printer,Apple,Customer_2412,5,47524,16617,-12734,UPI
658,ORD0006258,2026-06-25,North,Maharashtra,Hyderabad,"Office Devices",Mobile,Apple,Customer_46264,2,20662,73254,57229,UPI
659,ORD0006259,2026-05-14,West,Delhi,Warangal,"Home Appliances","Power Bank",Apple,Customer_10424,2,25137,33435,-15292,UPI
660,ORD0006260,2026-03-07,East,Delhi,Warangal,"Home Appliances",AC,Apple,Customer_46647,1,84645,55571,36225,UPI
661,ORD0006261,2026-02-17,West,Telangana,Bangalore,"Office Devices",Earbuds,Sony,Customer_17821,5,95875,34894,65930,UPI
662,ORD0006262,2026-02-24,East,Telangana,Mumbai,"Home Appliances",Tablet,Samsung,Customer_39869,5,47982,69222,4445,UPI
663,ORD0006263,2026-06-17,North,Delhi,Pune,Electronics,Mobile,Samsung,Customer_16457,3,61363,19951,70321,UPI
664,ORD0006264,2026-03-13,East,Telangana,Pune,"Home Appliances",Mobile,HP,Customer_2469,3,77206,66446,8101,Cash
665,ORD0006265,2026-06-11,West,Delhi,Hyderabad,"Home Appliances",AC,Apple,Customer_36914,2,26163,51603,54586,UPI
666,ORD0006266,2026-04-11,South,Karnataka,"New Delhi","Office Devices",AC,Samsung,Customer_32836,2,91632,36462,-13123,UPI
667,ORD0006267,2026-01-21,East,Telangana,Bangalore,Accessories,Earbuds,HP,Customer_39805,5,71722,63706,4888,Card
668,ORD0006268,2026-05-16,North,Delhi,"New Delhi","Home Appliances","Smart TV",Samsung,Customer_6190,1,53860,53369,36022,UPI
669,ORD0006269,2026-06-15,South,Telangana,"New Delhi",Accessories,"Smart TV",Samsung,Customer_45700,1,27179,71978,10566,Cash
670,ORD0006270,2026-05-29,South,Maharashtra,Warangal,"Home Appliances","Smart TV",Apple,Customer_36218,5,77002,52876,-5504,UPI
671,ORD0006271,2026-01-22,East,Karnataka,Bangalore,Accessories,Tablet,HP,Customer_45709,5,44279,20391,22641,Card
672,ORD0006272,2026-02-15,East,Telangana,"New Delhi",Electronics,"Power Bank",Samsung,Customer_30054,1,43456,39486,-16945,Card
673,ORD0006273,2026-03-05,West,Karnataka,Warangal,Electronics,Earbuds,HP,Customer_32631,2,43658,58589,31806,Card
674,ORD0006274,2026-06-03,East,Karnataka,Bangalore,"Office Devices",Tablet,Samsung,Customer_32070,4,79215,45139,-28614,UPI
675,ORD0006275,2026-03-31,East,Delhi,Warangal,"Home Appliances",AC,Samsung,Customer_33586,5,52227,36804,-3465,UPI
676,ORD0006276,2026-05-29,North,Telangana,"New Delhi",Electronics,Laptop,Samsung,Customer_45440,2,42982,64690,-27319,UPI
677,ORD0006277,2026-06-03,South,Delhi,Mumbai,"Home Appliances",Mobile,Apple,Customer_7914,3,88135,66749,53619,UPI
678,ORD0006278,2026-01-06,East,Delhi,Warangal,Electronics,AC,Apple,Customer_38623,4,83893,22421,-21669,Cash
679,ORD0006279,2026-06-24,West,Maharashtra,Bangalore,"Home Appliances",Printer,HP,Customer_11145,3,64081,40395,39280,UPI
680,ORD0006280,2026-01-13,East,Delhi,Hyderabad,"Home Appliances",Mobile,Sony,Customer_30680,3,25016,49284,20688,Cash
681,ORD0006281,2026-05-31,West,Telangana,"New Delhi",Accessories,"Smart TV",Apple,Customer_20058,3,65060,24371,-46946,Card
682,ORD0006282,2026-03-05,East,Delhi,Warangal,"Home Appliances",AC,Sony,Customer_7532,2,99214,20138,39732,UPI
683,ORD0006283,2026-05-29,East,Karnataka,Pune,"Office Devices",Tablet,Apple,Customer_17547,4,98458,20012,35426,Cash
684,ORD0006284,2026-04-29,West,Karnataka,Warangal,Accessories,"Smart TV",HP,Customer_4690,3,43759,71277,58098,Card
685,ORD0006285,2026-06-26,North,Telangana,Warangal,Electronics,"Power Bank",Samsung,Customer_22261,5,78661,28497,21987,UPI
686,ORD0006286,2026-01-06,South,Telangana,Mumbai,Electronics,"Smart TV",Sony,Customer_42487,4,95795,53352,-17752,Cash
687,ORD0006287,2026-03-16,North,Telangana,Mumbai,"Home Appliances",Tablet,Apple,Customer_32932,5,62913,73479,2351,Cash
688,ORD0006288,2026-05-17,South,Delhi,Bangalore,Electronics,Mobile,Apple,Customer_44703,2,74426,50047,36619,Card
689,ORD0006289,2026-01-03,North,Karnataka,Mumbai,"Office Devices",Earbuds,HP,Customer_42625,1,68414,70696,50403,Cash
690,ORD0006290,2026-02-04,South,Karnataka,Warangal,"Office Devices",Tablet,Apple,Customer_44518,5,42285,40379,19695,UPI
691,ORD0006291,2026-04-21,West,Maharashtra,"New Delhi","Home Appliances","Power Bank",Apple,Customer_43188,4,43522,23335,31253,UPI
692,ORD0006292,2026-01-04,West,Maharashtra,Pune,Accessories,Earbuds,Samsung,Customer_48685,5,54733,48459,-1495,Cash
693,ORD0006293,2026-03-04,East,Maharashtra,Mumbai,Electronics,Printer,Sony,Customer_27672,3,67525,52060,-11177,Card
694,ORD0006294,2026-02-27,South,Delhi,Mumbai,"Home Appliances","Power Bank",Samsung,Customer_30732,1,36952,16560,20929,Card
695,ORD0006295,2026-02-14,East,Telangana,Bangalore,"Office Devices",Printer,Apple,Customer_12767,5,99659,22298,10286,UPI
696,ORD0006296,2026-06-23,North,Maharashtra,Bangalore,Electronics,Tablet,Apple,Customer_17467,3,73501,57825,9733,UPI
697,ORD0006297,2026-02-28,West,Telangana,Warangal,Accessories,"Smart TV",Samsung,Customer_40588,4,55949,69962,-1172,Card
698,ORD0006298,2026-04-17,East,Karnataka,Warangal,Electronics,AC,Apple,Customer_38046,3,49074,28764,-26198,UPI
699,ORD0006299,2026-02-15,East,Karnataka,"New Delhi",Electronics,Laptop,HP,Customer_39949,1,66706,34840,46103,UPI
700,ORD0006300,2026-06-04,West,Maharashtra,Hyderabad,"Office Devices",AC,Apple,Customer_24531,2,93205,59591,45211,Cash
701,ORD0006301,2026-01-31,South,Maharashtra,Mumbai,Electronics,Tablet,Samsung,Customer_19923,3,44351,16326,-34436,Cash
702,ORD0006302,2026-02-21,North,Telangana,"New Delhi",Electronics,Earbuds,HP,Customer_38641,2,36719,22708,-35267,Card
703,ORD0006303,2026-06-27,West,Karnataka,Mumbai,"Home Appliances","Power Bank",HP,Customer_2449,3,89924,24461,-3203,Cash
704,ORD0006304,2026-03-12,South,Telangana,"New Delhi",Accessories,AC,Samsung,Customer_29725,1,81420,45479,-15643,Card
705,ORD0006305,2026-06-23,South,Karnataka,Pune,"Office Devices",Laptop,Samsung,Customer_44534,1,43206,67388,-6826,UPI
706,ORD0006306,2026-03-20,East,Maharashtra,Pune,Electronics,Laptop,Apple,Customer_43255,2,54085,46049,-29889,Cash
707,ORD0006307,2026-02-10,South,Karnataka,"New Delhi",Accessories,Tablet,Apple,Customer_16852,3,78097,74319,14729,UPI
708,ORD0006308,2026-03-12,East,Delhi,Warangal,"Office Devices",AC,Apple,Customer_48152,2,63615,66921,8698,Cash
709,ORD0006309,2026-04-10,South,Maharashtra,Mumbai,Electronics,"Power Bank",HP,Customer_4811,3,32129,32635,-5332,UPI
710,ORD0006310,2026-06-29,North,Karnataka,Pune,"Office Devices",Laptop,HP,Customer_23866,4,53497,61989,842,UPI
711,ORD0006311,2026-06-26,West,Telangana,Pune,"Home Appliances","Power Bank",Samsung,Customer_27430,5,48421,37541,13843,Cash
712,ORD0006312,2026-03-14,North,Karnataka,Mumbai,"Home Appliances","Power Bank",HP,Customer_3705,3,20011,55034,-8762,Card
713,ORD0006313,2026-06-04,South,Telangana,Pune,Accessories,AC,HP,Customer_27238,4,88673,26788,10807,Cash
714,ORD0006314,2026-05-08,West,Karnataka,Mumbai,Electronics,Tablet,Apple,Customer_5609,5,31560,17034,29182,UPI
715,ORD0006315,2026-05-03,North,Delhi,"New Delhi",Accessories,Laptop,Apple,Customer_17009,2,55451,35246,-12982,UPI
716,ORD0006316,2026-05-11,South,Maharashtra,Hyderabad,Accessories,"Power Bank",Samsung,Customer_35797,3,24241,71675,-9027,Cash
717,ORD0006317,2026-02-10,North,Karnataka,"New Delhi","Home Appliances",Mobile,Sony,Customer_16083,2,60387,53538,27273,UPI
718,ORD0006318,2026-05-29,South,Maharashtra,Hyderabad,Accessories,Laptop,Apple,Customer_19766,3,65103,25143,1562,UPI
719,ORD0006319,2026-03-26,East,Maharashtra,Bangalore,"Home Appliances","Smart TV",Apple,Customer_42456,3,48695,17988,-24088,Cash
720,ORD0006320,2026-01-27,West,Karnataka,Warangal,"Home Appliances","Smart TV",Apple,Customer_35365,5,74555,46644,29869,Cash
721,ORD0006321,2026-03-05,North,Karnataka,Mumbai,Electronics,Laptop,Apple,Customer_24867,1,78448,46168,9283,Cash
722,ORD0006322,2026-02-13,East,Karnataka,Mumbai,Electronics,Mobile,HP,Customer_47607,4,34460,19888,69343,UPI
723,ORD0006323,2026-05-26,West,Maharashtra,Bangalore,Accessories,Laptop,Apple,Customer_16302,2,98527,58928,39281,UPI
724,ORD0006324,2026-05-05,South,Maharashtra,Hyderabad,Electronics,Laptop,Samsung,Customer_18247,5,34438,35233,-26124,Cash
725,ORD0006325,2026-03-29,South,Delhi,Warangal,Accessories,"Smart TV",Samsung,Customer_36604,3,20994,59215,55238,Cash
726,ORD0006326,2026-06-04,West,Telangana,Hyderabad,Accessories,"Power Bank",Sony,Customer_139,1,48372,48326,8061,Card
727,ORD0006327,2026-01-19,North,Delhi,Warangal,"Home Appliances",Mobile,Sony,Customer_16169,2,43026,56058,5394,Cash
728,ORD0006328,2026-06-03,South,Maharashtra,Mumbai,"Office Devices","Smart TV",Samsung,Customer_44966,1,43994,69053,34134,UPI
729,ORD0006329,2026-06-27,West,Delhi,Mumbai,"Home Appliances",Mobile,HP,Customer_6782,3,32719,30322,54987,UPI
730,ORD0006330,2026-01-25,North,Karnataka,Bangalore,Electronics,Printer,HP,Customer_14402,5,40364,63092,-24420,Card
731,ORD0006331,2026-02-21,North,Telangana,Bangalore,Electronics,"Power Bank",Apple,Customer_26171,2,83766,24897,-687,Cash
732,ORD0006332,2026-02-23,North,Maharashtra,Bangalore,Accessories,"Power Bank",Sony,Customer_40007,4,68583,28907,-27441,UPI
733,ORD0006333,2026-05-11,East,Delhi,Hyderabad,Accessories,"Smart TV",Samsung,Customer_41169,5,40131,40506,-25,UPI
734,ORD0006334,2026-01-28,North,Maharashtra,Mumbai,"Office Devices",Printer,HP,Customer_11536,4,45692,62867,-37000,Card
735,ORD0006335,2026-05-18,South,Delhi,Pune,"Office Devices",Tablet,Samsung,Customer_6568,2,43719,43088,-9994,UPI
736,ORD0006336,2026-06-23,South,Maharashtra,Warangal,"Office Devices",Earbuds,Sony,Customer_2102,3,32085,38341,26803,UPI
737,ORD0006337,2026-01-11,North,Karnataka,Bangalore,"Office Devices","Power Bank",Sony,Customer_41531,5,69834,53744,-17957,Cash
738,ORD0006338,2026-04-14,South,Telangana,Mumbai,"Home Appliances",Earbuds,Sony,Customer_48933,1,94020,21570,34921,Card
739,ORD0006339,2026-01-17,North,Delhi,Mumbai,Accessories,"Smart TV",Apple,Customer_29766,3,38783,72689,-24609,UPI
740,ORD0006340,2026-03-02,South,Maharashtra,Warangal,"Home Appliances",Mobile,Apple,Customer_20065,3,92177,29843,-7141,UPI
741,ORD0006341,2026-01-10,North,Delhi,Warangal,Electronics,"Smart TV",Samsung,Customer_47058,5,69262,39921,-30705,UPI
742,ORD0006342,2026-03-10,North,Telangana,Bangalore,"Home Appliances","Smart TV",HP,Customer_20897,2,70991,18133,-2365,UPI
743,ORD0006343,2026-05-07,East,Telangana,"New Delhi","Home Appliances",AC,Sony,Customer_49486,4,49070,64043,52841,UPI
744,ORD0006344,2026-05-15,West,Karnataka,"New Delhi",Accessories,Earbuds,Sony,Customer_40605,2,37474,20957,17814,Cash
745,ORD0006345,2026-03-06,West,Maharashtra,Warangal,"Office Devices",Laptop,Sony,Customer_37444,4,74835,19075,14892,Cash
746,ORD0006346,2026-03-20,West,Karnataka,Hyderabad,Accessories,"Power Bank",Samsung,Customer_42509,1,79248,46698,7756,Cash
747,ORD0006347,2026-01-02,South,Karnataka,Hyderabad,Electronics,Earbuds,Apple,Customer_14065,5,51785,41509,-39257,UPI
748,ORD0006348,2026-03-27,South,Telangana,Mumbai,"Office Devices",Laptop,Sony,Customer_35055,1,48186,44295,8336,Cash
749,ORD0006349,2026-02-21,South,Karnataka,Mumbai,Accessories,Tablet,Samsung,Customer_8143,4,69597,29081,-21731,Card
750,ORD0006350,2026-02-23,North,Delhi,Hyderabad,Electronics,"Smart TV",Sony,Customer_30493,4,52725,21128,21014,UPI
751,ORD0006351,2026-02-04,East,Maharashtra,"New Delhi",Accessories,Tablet,Apple,Customer_42831,5,55872,64864,36367,Card
752,ORD0006352,2026-01-20,North,Telangana,Warangal,"Home Appliances",Laptop,HP,Customer_16443,3,41361,73974,-23040,UPI
753,ORD0006353,2026-06-13,North,Maharashtra,Pune,"Home Appliances",Earbuds,Sony,Customer_22907,5,89149,61712,19222,UPI
754,ORD0006354,2026-01-15,West,Telangana,Bangalore,Accessories,"Power Bank",HP,Customer_31737,3,80758,26952,2989,UPI
755,ORD0006355,2026-01-05,West,Maharashtra,Mumbai,"Home Appliances","Power Bank",Sony,Customer_40349,4,88343,33376,27059,UPI
756,ORD0006356,2026-05-23,East,Delhi,Mumbai,Accessories,AC,Samsung,Customer_33926,4,99252,23252,52301,UPI
757,ORD0006357,2026-06-14,West,Delhi,Warangal,"Home Appliances","Smart TV",HP,Customer_30524,2,35671,36785,20254,Card
758,ORD0006358,2026-05-01,West,Karnataka,Pune,"Home Appliances",AC,Sony,Customer_47095,2,24789,25080,9950,Cash
759,ORD0006359,2026-04-28,South,Telangana,Bangalore,"Home Appliances",Laptop,HP,Customer_48653,5,24700,33419,-18651,Cash
760,ORD0006360,2026-05-27,South,Maharashtra,Mumbai,Electronics,Mobile,Sony,Customer_20000,4,86016,33652,-16374,Cash
761,ORD0006361,2026-06-23,West,Telangana,Bangalore,Electronics,"Power Bank",HP,Customer_29139,4,87985,20412,62890,Card
762,ORD0006362,2026-05-06,South,Telangana,Mumbai,"Home Appliances",Printer,Apple,Customer_32586,4,41151,38412,-19491,Card
763,ORD0006363,2026-02-13,North,Telangana,Hyderabad,"Home Appliances","Power Bank",HP,Customer_43543,3,42105,53893,30998,Card
764,ORD0006364,2026-03-09,East,Telangana,Warangal,Accessories,Earbuds,Sony,Customer_16332,4,40848,36520,-52979,UPI
765,ORD0006365,2026-03-18,West,Telangana,Pune,"Home Appliances",Printer,Samsung,Customer_46996,5,89434,46622,-27046,UPI
766,ORD0006366,2026-02-06,West,Maharashtra,Bangalore,Electronics,Laptop,Apple,Customer_9460,4,69995,27550,5027,Card
767,ORD0006367,2026-03-21,North,Karnataka,Pune,Accessories,Earbuds,Apple,Customer_12266,2,48557,22744,21845,UPI
768,ORD0006368,2026-01-11,South,Maharashtra,Hyderabad,Accessories,"Smart TV",Samsung,Customer_49041,1,50758,58572,30651,Card
769,ORD0006369,2026-03-21,North,Karnataka,Bangalore,"Office Devices",Laptop,Samsung,Customer_20631,1,52801,54680,-12817,UPI
770,ORD0006370,2026-04-24,East,Karnataka,Mumbai,Electronics,"Power Bank",HP,Customer_6964,4,95199,56113,-5014,Cash
771,ORD0006371,2026-03-06,West,Telangana,Mumbai,"Office Devices",Earbuds,Apple,Customer_40750,4,94083,51454,-2776,Card
772,ORD0006372,2026-04-14,South,Maharashtra,Warangal,"Home Appliances","Smart TV",Apple,Customer_32902,4,87666,71230,-38944,Cash
773,ORD0006373,2026-02-13,West,Telangana,Hyderabad,Electronics,Tablet,Apple,Customer_19560,4,83407,49993,-8459,Cash
774,ORD0006374,2026-04-28,East,Delhi,Pune,Electronics,Mobile,Samsung,Customer_5305,3,57320,54698,44182,Cash
775,ORD0006375,2026-04-29,South,Karnataka,Hyderabad,Electronics,"Smart TV",Samsung,Customer_4756,1,54357,58105,7499,UPI
776,ORD0006376,2026-03-20,North,Telangana,"New Delhi","Home Appliances","Smart TV",Sony,Customer_2456,4,32040,61426,-7542,Card
777,ORD0006377,2026-04-15,South,Telangana,Bangalore,"Home Appliances",AC,HP,Customer_14967,3,94887,73800,-18783,Cash
778,ORD0006378,2026-01-07,South,Telangana,Mumbai,"Office Devices",AC,Samsung,Customer_31210,2,49925,22338,39363,UPI
779,ORD0006379,2026-03-16,North,Telangana,Warangal,Electronics,"Power Bank",Apple,Customer_27042,2,41845,28678,-24514,Card
780,ORD0006380,2026-03-17,South,Maharashtra,"New Delhi","Office Devices","Smart TV",HP,Customer_10817,3,72730,69646,42115,Cash
781,ORD0006381,2026-04-28,South,Telangana,"New Delhi","Home Appliances","Smart TV",Sony,Customer_20931,4,67024,52968,30769,Cash
782,ORD0006382,2026-02-22,West,Maharashtra,Pune,Accessories,AC,Sony,Customer_2953,5,30113,17995,62507,Card
783,ORD0006383,2026-03-12,West,Maharashtra,Pune,Accessories,Tablet,Apple,Customer_23215,1,50509,41535,9830,UPI
784,ORD0006384,2026-02-04,North,Maharashtra,Pune,Electronics,"Smart TV",Apple,Customer_2008,1,21521,15681,27097,UPI
785,ORD0006385,2026-02-10,West,Maharashtra,Bangalore,Electronics,Printer,HP,Customer_8884,4,43152,24214,74721,Card
786,ORD0006386,2026-03-01,South,Delhi,Hyderabad,"Office Devices",Laptop,Sony,Customer_45789,1,47095,53510,18051,Card
787,ORD0006387,2026-06-26,South,Karnataka,Mumbai,"Office Devices",Laptop,Sony,Customer_27337,5,69007,45674,58967,Cash
788,ORD0006388,2026-04-02,South,Telangana,Mumbai,Accessories,Mobile,HP,Customer_26650,4,36113,58609,-50739,UPI
789,ORD0006389,2026-06-05,South,Maharashtra,Mumbai,Electronics,AC,HP,Customer_35385,2,64425,61173,-16486,Card
790,ORD0006390,2026-03-29,South,Delhi,Warangal,"Office Devices",AC,Apple,Customer_21849,5,73912,37716,61457,Card
791,ORD0006391,2026-05-22,North,Delhi,Pune,"Home Appliances",Printer,Sony,Customer_31243,4,25765,74541,19595,Card
792,ORD0006392,2026-03-02,South,Maharashtra,"New Delhi","Home Appliances",AC,Apple,Customer_29496,4,44436,55926,19059,Card
793,ORD0006393,2026-06-17,West,Delhi,Warangal,Accessories,Earbuds,Apple,Customer_30933,5,56510,56667,-12694,UPI
794,ORD0006394,2026-06-24,North,Karnataka,Pune,Accessories,"Smart TV",HP,Customer_16990,3,92550,61717,-12787,Cash
795,ORD0006395,2026-06-28,West,Telangana,"New Delhi","Home Appliances",Laptop,Samsung,Customer_42367,5,20718,33857,1777,Cash
796,ORD0006396,2026-06-27,South,Maharashtra,Bangalore,"Office Devices","Power Bank",HP,Customer_9715,1,99765,53242,16685,UPI
797,ORD0006397,2026-04-04,North,Karnataka,Bangalore,"Home Appliances",Laptop,Sony,Customer_21839,5,48145,72705,12372,Cash
798,ORD0006398,2026-01-18,South,Delhi,Bangalore,"Office Devices","Smart TV",HP,Customer_48769,5,52765,41785,-35400,Card
799,ORD0006399,2026-06-05,South,Karnataka,Warangal,"Home Appliances",Printer,HP,Customer_10609,5,35965,20768,68258,UPI
800,ORD0006400,2026-03-22,North,Karnataka,Hyderabad,"Office Devices",Laptop,Sony,Customer_45498,1,84820,58630,-29225,Card
801,ORD0006401,2026-03-29,West,Maharashtra,Pune,"Home Appliances",Earbuds,Apple,Customer_45401,1,73648,21972,20681,UPI
802,ORD0006402,2026-03-15,West,Karnataka,Mumbai,Electronics,"Smart TV",Sony,Customer_14135,3,28827,61598,23324,Card
803,ORD0006403,2026-02-05,North,Delhi,"New Delhi",Electronics,"Smart TV",Sony,Customer_6959,5,62468,56114,64948,Cash
804,ORD0006404,2026-06-24,West,Karnataka,Warangal,Accessories,Printer,Apple,Customer_36237,5,48958,20289,2802,Card
805,ORD0006405,2026-06-10,South,Karnataka,"New Delhi","Office Devices",Earbuds,HP,Customer_44882,5,94097,66575,45485,Card
806,ORD0006406,2026-04-18,North,Telangana,Warangal,"Home Appliances",Laptop,Apple,Customer_42506,3,45143,66159,27984,Cash
807,ORD0006407,2026-01-30,South,Maharashtra,Pune,"Home Appliances","Smart TV",Samsung,Customer_11333,2,47136,20069,-8856,Card
808,ORD0006408,2026-06-08,North,Delhi,"New Delhi",Electronics,Mobile,HP,Customer_31977,2,74452,41622,-13981,Cash
809,ORD0006409,2026-03-30,East,Karnataka,Pune,Accessories,Printer,Sony,Customer_39747,2,46001,50948,-11700,Card
810,ORD0006410,2026-03-17,West,Telangana,Warangal,Accessories,Tablet,Apple,Customer_7716,4,70406,32674,49839,Card
811,ORD0006411,2026-06-13,North,Telangana,Hyderabad,Accessories,Mobile,Apple,Customer_21406,4,95047,60419,47712,UPI
812,ORD0006412,2026-02-15,North,Maharashtra,Warangal,"Office Devices",Laptop,Samsung,Customer_19686,1,35116,58362,4828,Cash
813,ORD0006413,2026-05-12,South,Karnataka,Bangalore,Accessories,Laptop,Apple,Customer_25001,1,27877,22993,7426,Cash
814,ORD0006414,2026-03-18,West,Delhi,Warangal,Accessories,Printer,Sony,Customer_13825,1,67377,57482,24462,Cash
815,ORD0006415,2026-05-26,West,Telangana,Hyderabad,"Office Devices",Earbuds,Sony,Customer_40583,2,61822,41353,5945,Cash
816,ORD0006416,2026-04-28,West,Telangana,Bangalore,Electronics,AC,HP,Customer_28458,2,20030,73629,46255,UPI
817,ORD0006417,2026-04-10,North,Telangana,Mumbai,"Office Devices",Printer,HP,Customer_19511,2,38653,34411,41242,Card
818,ORD0006418,2026-06-06,North,Delhi,Warangal,"Home Appliances","Power Bank",HP,Customer_32902,3,89908,54628,34107,Cash
819,ORD0006419,2026-01-16,South,Delhi,Mumbai,Electronics,Earbuds,HP,Customer_29064,1,41715,35880,43979,Cash
820,ORD0006420,2026-06-25,North,Karnataka,Hyderabad,"Office Devices",Earbuds,HP,Customer_45570,5,23269,35356,-159,Card
821,ORD0006421,2026-01-21,East,Maharashtra,"New Delhi",Electronics,"Smart TV",HP,Customer_31689,3,64947,34875,31063,Card
822,ORD0006422,2026-03-06,West,Telangana,Mumbai,"Office Devices","Power Bank",Sony,Customer_40060,1,53890,52307,52549,Cash
823,ORD0006423,2026-04-15,West,Telangana,Pune,"Office Devices",Tablet,Sony,Customer_49849,1,52760,63434,32611,Card
824,ORD0006424,2026-03-23,North,Telangana,Mumbai,"Office Devices",Tablet,Sony,Customer_14780,5,81351,17533,52300,Card
825,ORD0006425,2026-05-08,North,Maharashtra,Warangal,"Office Devices","Power Bank",Sony,Customer_48633,3,30740,41395,28875,UPI
826,ORD0006426,2026-05-01,West,Maharashtra,Warangal,Accessories,Mobile,HP,Customer_40744,1,29549,30504,26049,UPI
827,ORD0006427,2026-05-01,North,Maharashtra,Bangalore,Electronics,Tablet,Apple,Customer_30223,4,46843,62303,61149,UPI
828,ORD0006428,2026-05-28,East,Maharashtra,Hyderabad,"Home Appliances","Smart TV",HP,Customer_12419,4,69152,18376,38730,UPI
829,ORD0006429,2026-06-14,South,Telangana,Bangalore,"Home Appliances",Mobile,Samsung,Customer_8112,4,36445,63746,-6773,Card
830,ORD0006430,2026-05-07,West,Telangana,Bangalore,Electronics,Earbuds,Samsung,Customer_45241,3,74670,73690,56102,UPI
831,ORD0006431,2026-02-26,South,Maharashtra,Mumbai,Accessories,Printer,Sony,Customer_13280,3,60682,24567,-26061,Card
